"age","sex","qimd","year","pop"
46,"2","4","2002",59166.3999999999
47,"2","4","2002",59166.4000000004
48,"2","4","2002",59166.3999999999
49,"2","4","2002",59166.3999999999
50,"2","4","2002",58323.6000000001
51,"2","4","2002",58323.6000000001
52,"2","4","2002",58323.5999999996
53,"2","4","2002",58323.6000000001
54,"2","4","2002",58323.6000000001
55,"2","4","2002",54401.6000000001
56,"2","4","2002",54401.6000000001
57,"2","4","2002",54401.5999999996
58,"2","4","2002",54401.6000000001
59,"2","4","2002",54401.6000000001
60,"2","4","2002",45008.7999999998
61,"2","4","2002",45008.8000000003
62,"2","4","2002",45008.7999999998
63,"2","4","2002",45008.8000000003
64,"2","4","2002",45008.7999999998
65,"2","4","2002",42282
66,"2","4","2002",42282
67,"2","4","2002",42282
68,"2","4","2002",42282
69,"2","4","2002",42282
70,"2","4","2002",41248
71,"2","4","2002",41248
72,"2","4","2002",41248
73,"2","4","2002",41248
74,"2","4","2002",41248
75,"2","4","2002",37630.7999999998
76,"2","4","2002",37630.7999999998
77,"2","4","2002",37630.8000000007
78,"2","4","2002",37630.7999999998
79,"2","4","2002",37630.7999999998
80,"2","4","2002",30165.2000000002
81,"2","4","2002",30165.2000000002
82,"2","4","2002",30165.1999999993
83,"2","4","2002",30165.2000000002
84,"2","4","2002",30165.2000000002
85,"2","4","2002",17514.4000000004
86,"2","4","2002",17514.3999999994
87,"2","4","2002",17514.4000000004
88,"2","4","2002",17514.3999999994
89,"2","4","2002",17514.4000000004
90,"2","4","2002",10046.7999999998
91,"2","4","2002",10046.7999999998
92,"2","4","2002",10046.8000000007
93,"2","4","2002",10046.7999999998
94,"2","4","2002",10046.7999999998
95,"2","4","2002",10046.7999999998
96,"2","4","2002",10046.7999999998
97,"2","4","2002",10046.8000000007
98,"2","4","2002",10046.7999999998
99,"2","4","2002",10046.7999999998
100,"2","4","2002",10046.8672571415
0,"2","5","2002",71197
1,"2","5","2002",69534.5
2,"2","5","2002",69534.5
3,"2","5","2002",69534.5
4,"2","5","2002",69534.5
5,"2","5","2002",71051.4
6,"2","5","2002",71051.4
7,"2","5","2002",71051.4
8,"2","5","2002",71051.4
9,"2","5","2002",71051.4
10,"2","5","2002",72203
11,"2","5","2002",72203
12,"2","5","2002",72203
13,"2","5","2002",72203
14,"2","5","2002",72203
15,"2","5","2002",69931.8
16,"2","5","2002",69931.8
17,"2","5","2002",69931.7999999998
18,"2","5","2002",69931.8
19,"2","5","2002",69931.8
20,"2","5","2002",77285.2
21,"2","5","2002",77285.2
22,"2","5","2002",77285.2000000002
23,"2","5","2002",77285.2
24,"2","5","2002",77285.2
25,"2","5","2002",74782.6000000001
26,"2","5","2002",74782.5999999999
27,"2","5","2002",74782.6000000001
28,"2","5","2002",74782.5999999999
29,"2","5","2002",74782.6000000001
30,"2","5","2002",81595
31,"2","5","2002",81595
32,"2","5","2002",81595
33,"2","5","2002",81595
34,"2","5","2002",81595
35,"2","5","2002",77272
36,"2","5","2002",77272
37,"2","5","2002",77272
38,"2","5","2002",77272
39,"2","5","2002",77272
40,"2","5","2002",66373.2000000002
41,"2","5","2002",66373.1999999997
42,"2","5","2002",66373.2000000002
43,"2","5","2002",66373.1999999997
44,"2","5","2002",66373.2000000002
45,"2","5","2002",55215.6000000001
46,"2","5","2002",55215.6000000001
47,"2","5","2002",55215.5999999996
48,"2","5","2002",55215.6000000001
49,"2","5","2002",55215.6000000001
50,"2","5","2002",52141.2000000002
51,"2","5","2002",52141.1999999997
52,"2","5","2002",52141.2000000002
53,"2","5","2002",52141.1999999997
54,"2","5","2002",52141.2000000002
55,"2","5","2002",47265
56,"2","5","2002",47265
57,"2","5","2002",47265
58,"2","5","2002",47265
59,"2","5","2002",47265
60,"2","5","2002",42111
61,"2","5","2002",42111
62,"2","5","2002",42111
63,"2","5","2002",42111
64,"2","5","2002",42111
65,"2","5","2002",40010.4000000004
66,"2","5","2002",40010.3999999994
67,"2","5","2002",40010.4000000004
68,"2","5","2002",40010.3999999994
69,"2","5","2002",40010.4000000004
70,"2","5","2002",38677.7999999998
71,"2","5","2002",38677.7999999998
72,"2","5","2002",38677.8000000007
73,"2","5","2002",38677.7999999998
74,"2","5","2002",38677.7999999998
75,"2","5","2002",35185.2000000002
76,"2","5","2002",35185.2000000002
77,"2","5","2002",35185.1999999993
78,"2","5","2002",35185.2000000002
79,"2","5","2002",35185.2000000002
80,"2","5","2002",27774.4000000004
81,"2","5","2002",27774.3999999994
82,"2","5","2002",27774.4000000004
83,"2","5","2002",27774.3999999994
84,"2","5","2002",27774.4000000004
85,"2","5","2002",15158.5999999996
86,"2","5","2002",15158.6000000006
87,"2","5","2002",15158.5999999996
88,"2","5","2002",15158.6000000006
89,"2","5","2002",15158.5999999996
90,"2","5","2002",8690.20000000019
91,"2","5","2002",8690.20000000019
92,"2","5","2002",8690.19999999925
93,"2","5","2002",8690.20000000019
94,"2","5","2002",8690.20000000019
95,"2","5","2002",8690.20000000019
96,"2","5","2002",8690.20000000019
97,"2","5","2002",8690.19999999925
98,"2","5","2002",8690.20000000019
99,"2","5","2002",8690.20000000019
100,"2","5","2002",8690.25823716354
0,"1","1","2003",52769
1,"1","1","2003",56628.5
2,"1","1","2003",56628.5
3,"1","1","2003",56628.5
4,"1","1","2003",56628.5
5,"1","1","2003",63286.4
6,"1","1","2003",63286.4
7,"1","1","2003",63286.4
8,"1","1","2003",63286.4
9,"1","1","2003",63286.4
10,"1","1","2003",67768.4
11,"1","1","2003",67768.4
12,"1","1","2003",67768.3999999999
13,"1","1","2003",67768.4
14,"1","1","2003",67768.4
15,"1","1","2003",64692.6
16,"1","1","2003",64692.6
17,"1","1","2003",64692.6000000001
18,"1","1","2003",64692.5999999999
19,"1","1","2003",64692.6000000001
20,"1","1","2003",50258.5999999999
21,"1","1","2003",50258.6000000001
22,"1","1","2003",50258.6000000001
23,"1","1","2003",50258.5999999999
24,"1","1","2003",50258.6000000001
25,"1","1","2003",48622.3999999999
26,"1","1","2003",48622.4000000001
27,"1","1","2003",48622.3999999999
28,"1","1","2003",48622.3999999999
29,"1","1","2003",48622.4000000001
30,"1","1","2003",64797.5999999999
31,"1","1","2003",64797.6000000001
32,"1","1","2003",64797.6000000001
33,"1","1","2003",64797.5999999999
34,"1","1","2003",64797.6000000001
35,"1","1","2003",79358.2000000002
36,"1","1","2003",79358.1999999997
37,"1","1","2003",79358.2000000002
38,"1","1","2003",79358.1999999997
39,"1","1","2003",79358.2000000002
40,"1","1","2003",79586.7999999998
41,"1","1","2003",79586.8000000003
42,"1","1","2003",79586.7999999998
43,"1","1","2003",79586.8000000003
44,"1","1","2003",79586.7999999998
45,"1","1","2003",71606.6000000001
46,"1","1","2003",71606.6000000001
47,"1","1","2003",71606.5999999996
48,"1","1","2003",71606.6000000001
49,"1","1","2003",71606.6000000001
50,"1","1","2003",69927.7999999998
51,"1","1","2003",69927.8000000003
52,"1","1","2003",69927.7999999998
53,"1","1","2003",69927.8000000003
54,"1","1","2003",69927.7999999998
55,"1","1","2003",73881.3999999999
56,"1","1","2003",73881.3999999999
57,"1","1","2003",73881.4000000004
58,"1","1","2003",73881.3999999999
59,"1","1","2003",73881.3999999999
60,"1","1","2003",52288.2000000002
61,"1","1","2003",52288.1999999997
62,"1","1","2003",52288.2000000002
63,"1","1","2003",52288.1999999997
64,"1","1","2003",52288.2000000002
65,"1","1","2003",45566
66,"1","1","2003",45566
67,"1","1","2003",45566
68,"1","1","2003",45566
69,"1","1","2003",45566
70,"1","1","2003",38179.7999999998
71,"1","1","2003",38179.7999999998
72,"1","1","2003",38179.8000000007
73,"1","1","2003",38179.7999999998
74,"1","1","2003",38179.7999999998
75,"1","1","2003",28593.5999999996
76,"1","1","2003",28593.6000000006
77,"1","1","2003",28593.5999999996
78,"1","1","2003",28593.6000000006
79,"1","1","2003",28593.5999999996
80,"1","1","2003",18758
81,"1","1","2003",18758
82,"1","1","2003",18758
83,"1","1","2003",18758
84,"1","1","2003",18758
85,"1","1","2003",7498.79999999981
86,"1","1","2003",7498.79999999981
87,"1","1","2003",7498.80000000075
88,"1","1","2003",7498.79999999981
89,"1","1","2003",7498.79999999981
90,"1","1","2003",3360.59999999963
91,"1","1","2003",3360.60000000056
92,"1","1","2003",3360.59999999963
93,"1","1","2003",3360.60000000056
94,"1","1","2003",3360.59999999963
95,"1","1","2003",3360.59999999963
96,"1","1","2003",3360.60000000056
97,"1","1","2003",3360.59999999963
98,"1","1","2003",3360.60000000056
99,"1","1","2003",3360.59999999963
100,"1","1","2003",3360.63721792679
0,"1","2","2003",51136
1,"1","2","2003",53030.25
2,"1","2","2003",53030.25
3,"1","2","2003",53030.25
4,"1","2","2003",53030.25
5,"1","2","2003",58770
6,"1","2","2003",58770
7,"1","2","2003",58770
8,"1","2","2003",58770
9,"1","2","2003",58770
10,"1","2","2003",63042.4
11,"1","2","2003",63042.4
12,"1","2","2003",63042.3999999999
13,"1","2","2003",63042.4
14,"1","2","2003",63042.4
15,"1","2","2003",61630.6
16,"1","2","2003",61630.6
17,"1","2","2003",61630.6000000001
18,"1","2","2003",61630.5999999999
19,"1","2","2003",61630.6000000001
20,"1","2","2003",56282.3999999999
21,"1","2","2003",56282.4000000001
22,"1","2","2003",56282.3999999999
23,"1","2","2003",56282.4000000001
24,"1","2","2003",56282.3999999999
25,"1","2","2003",55685.6000000001
26,"1","2","2003",55685.5999999999
27,"1","2","2003",55685.6000000001
28,"1","2","2003",55685.5999999999
29,"1","2","2003",55685.6000000001
30,"1","2","2003",69458.2
31,"1","2","2003",69458.2
32,"1","2","2003",69458.2000000002
33,"1","2","2003",69458.2
34,"1","2","2003",69458.2
35,"1","2","2003",78631.6000000001
36,"1","2","2003",78631.6000000001
37,"1","2","2003",78631.5999999996
38,"1","2","2003",78631.6000000001
39,"1","2","2003",78631.6000000001
40,"1","2","2003",75736
41,"1","2","2003",75736
42,"1","2","2003",75736
43,"1","2","2003",75736
44,"1","2","2003",75736
45,"1","2","2003",68025.3999999999
46,"1","2","2003",68025.3999999999
47,"1","2","2003",68025.4000000004
48,"1","2","2003",68025.3999999999
49,"1","2","2003",68025.3999999999
50,"1","2","2003",68182.3999999999
51,"1","2","2003",68182.3999999999
52,"1","2","2003",68182.4000000004
53,"1","2","2003",68182.3999999999
54,"1","2","2003",68182.3999999999
55,"1","2","2003",72520.2000000002
56,"1","2","2003",72520.1999999997
57,"1","2","2003",72520.2000000002
58,"1","2","2003",72520.1999999997
59,"1","2","2003",72520.2000000002
60,"1","2","2003",54015.3999999999
61,"1","2","2003",54015.3999999999
62,"1","2","2003",54015.3999999999
63,"1","2","2003",54015.4000000004
64,"1","2","2003",54015.3999999999
65,"1","2","2003",46967.4000000004
66,"1","2","2003",46967.3999999994
67,"1","2","2003",46967.4000000004
68,"1","2","2003",46967.3999999994
69,"1","2","2003",46967.4000000004
70,"1","2","2003",39556.2000000002
71,"1","2","2003",39556.2000000002
72,"1","2","2003",39556.1999999993
73,"1","2","2003",39556.2000000002
74,"1","2","2003",39556.2000000002
75,"1","2","2003",30110.2000000002
76,"1","2","2003",30110.2000000002
77,"1","2","2003",30110.1999999993
78,"1","2","2003",30110.2000000002
79,"1","2","2003",30110.2000000002
80,"1","2","2003",20072.2000000002
81,"1","2","2003",20072.2000000002
82,"1","2","2003",20072.1999999993
83,"1","2","2003",20072.2000000002
84,"1","2","2003",20072.2000000002
85,"1","2","2003",8262.59999999963
86,"1","2","2003",8262.60000000056
87,"1","2","2003",8262.59999999963
88,"1","2","2003",8262.60000000056
89,"1","2","2003",8262.59999999963
90,"1","2","2003",3693
91,"1","2","2003",3693
92,"1","2","2003",3693
93,"1","2","2003",3693
94,"1","2","2003",3693
95,"1","2","2003",3693
96,"1","2","2003",3693
97,"1","2","2003",3693
98,"1","2","2003",3693
99,"1","2","2003",3693
100,"1","2","2003",3693.04110559169
0,"1","3","2003",54072
1,"1","3","2003",53427.5
2,"1","3","2003",53427.5
3,"1","3","2003",53427.5
4,"1","3","2003",53427.5
5,"1","3","2003",58084.6
6,"1","3","2003",58084.6
7,"1","3","2003",58084.6
8,"1","3","2003",58084.6
9,"1","3","2003",58084.6
10,"1","3","2003",62357.2
11,"1","3","2003",62357.2000000001
12,"1","3","2003",62357.2
13,"1","3","2003",62357.2
14,"1","3","2003",62357.2000000001
15,"1","3","2003",61247
16,"1","3","2003",61247
17,"1","3","2003",61247
18,"1","3","2003",61247
19,"1","3","2003",61247
20,"1","3","2003",62906.8
21,"1","3","2003",62906.8
22,"1","3","2003",62906.7999999998
23,"1","3","2003",62906.8
24,"1","3","2003",62906.8
25,"1","3","2003",64520.8
26,"1","3","2003",64520.8
27,"1","3","2003",64520.7999999998
28,"1","3","2003",64520.8
29,"1","3","2003",64520.8
30,"1","3","2003",75370
31,"1","3","2003",75370
32,"1","3","2003",75370
33,"1","3","2003",75370
34,"1","3","2003",75370
35,"1","3","2003",79289.6000000001
36,"1","3","2003",79289.6000000001
37,"1","3","2003",79289.5999999996
38,"1","3","2003",79289.6000000001
39,"1","3","2003",79289.6000000001
40,"1","3","2003",73044.7999999998
41,"1","3","2003",73044.8000000003
42,"1","3","2003",73044.7999999998
43,"1","3","2003",73044.8000000003
44,"1","3","2003",73044.7999999998
45,"1","3","2003",64260
46,"1","3","2003",64260
47,"1","3","2003",64260
48,"1","3","2003",64260
49,"1","3","2003",64260
50,"1","3","2003",62767
51,"1","3","2003",62767
52,"1","3","2003",62767
53,"1","3","2003",62767
54,"1","3","2003",62767
55,"1","3","2003",65482.2000000002
56,"1","3","2003",65482.1999999997
57,"1","3","2003",65482.2000000002
58,"1","3","2003",65482.1999999997
59,"1","3","2003",65482.2000000002
60,"1","3","2003",49940.7999999998
61,"1","3","2003",49940.8000000003
62,"1","3","2003",49940.7999999998
63,"1","3","2003",49940.8000000003
64,"1","3","2003",49940.7999999998
65,"1","3","2003",44403
66,"1","3","2003",44403
67,"1","3","2003",44403
68,"1","3","2003",44403
69,"1","3","2003",44403
70,"1","3","2003",37771.2000000002
71,"1","3","2003",37771.2000000002
72,"1","3","2003",37771.1999999993
73,"1","3","2003",37771.2000000002
74,"1","3","2003",37771.2000000002
75,"1","3","2003",29133.2000000002
76,"1","3","2003",29133.2000000002
77,"1","3","2003",29133.1999999993
78,"1","3","2003",29133.2000000002
79,"1","3","2003",29133.2000000002
80,"1","3","2003",19866.5999999996
81,"1","3","2003",19866.6000000006
82,"1","3","2003",19866.5999999996
83,"1","3","2003",19866.6000000006
84,"1","3","2003",19866.5999999996
85,"1","3","2003",8354.59999999963
86,"1","3","2003",8354.60000000056
87,"1","3","2003",8354.59999999963
88,"1","3","2003",8354.60000000056
89,"1","3","2003",8354.59999999963
90,"1","3","2003",3591
91,"1","3","2003",3591
92,"1","3","2003",3591
93,"1","3","2003",3591
94,"1","3","2003",3591
95,"1","3","2003",3591
96,"1","3","2003",3591
97,"1","3","2003",3591
98,"1","3","2003",3591
99,"1","3","2003",3591
100,"1","3","2003",3591.04286065046
0,"1","4","2003",61383
1,"1","4","2003",58342
2,"1","4","2003",58342
3,"1","4","2003",58342
4,"1","4","2003",58342
5,"1","4","2003",62054.2
6,"1","4","2003",62054.2
7,"1","4","2003",62054.2
8,"1","4","2003",62054.2000000001
9,"1","4","2003",62054.2
10,"1","4","2003",65079.4
11,"1","4","2003",65079.4
12,"1","4","2003",65079.3999999999
13,"1","4","2003",65079.4
14,"1","4","2003",65079.4
15,"1","4","2003",64147.2
16,"1","4","2003",64147.2
17,"1","4","2003",64147.2000000002
18,"1","4","2003",64147.2
19,"1","4","2003",64147.2
20,"1","4","2003",70420.3999999999
21,"1","4","2003",70420.4000000001
22,"1","4","2003",70420.3999999999
23,"1","4","2003",70420.3999999999
24,"1","4","2003",70420.4000000001
25,"1","4","2003",74061.5999999999
26,"1","4","2003",74061.6000000001
27,"1","4","2003",74061.6000000001
28,"1","4","2003",74061.5999999999
29,"1","4","2003",74061.6000000001
30,"1","4","2003",82161
31,"1","4","2003",82161
32,"1","4","2003",82161
33,"1","4","2003",82161
34,"1","4","2003",82161
35,"1","4","2003",80744
36,"1","4","2003",80744
37,"1","4","2003",80744
38,"1","4","2003",80744
39,"1","4","2003",80744
40,"1","4","2003",70585
41,"1","4","2003",70585
42,"1","4","2003",70585
43,"1","4","2003",70585
44,"1","4","2003",70585
45,"1","4","2003",59756
46,"1","4","2003",59756
47,"1","4","2003",59756
48,"1","4","2003",59756
49,"1","4","2003",59756
50,"1","4","2003",56282.3999999999
51,"1","4","2003",56282.3999999999
52,"1","4","2003",56282.4000000004
53,"1","4","2003",56282.3999999999
54,"1","4","2003",56282.3999999999
55,"1","4","2003",55157.7999999998
56,"1","4","2003",55157.8000000003
57,"1","4","2003",55157.7999999998
58,"1","4","2003",55157.8000000003
59,"1","4","2003",55157.7999999998
60,"1","4","2003",43214
61,"1","4","2003",43214
62,"1","4","2003",43214
63,"1","4","2003",43214
64,"1","4","2003",43214
65,"1","4","2003",38710
66,"1","4","2003",38710
67,"1","4","2003",38710
68,"1","4","2003",38710
69,"1","4","2003",38710
70,"1","4","2003",32981.7999999998
71,"1","4","2003",32981.7999999998
72,"1","4","2003",32981.8000000007
73,"1","4","2003",32981.7999999998
74,"1","4","2003",32981.7999999998
75,"1","4","2003",25981.2000000002
76,"1","4","2003",25981.2000000002
77,"1","4","2003",25981.1999999993
78,"1","4","2003",25981.2000000002
79,"1","4","2003",25981.2000000002
80,"1","4","2003",17813
81,"1","4","2003",17813
82,"1","4","2003",17813
83,"1","4","2003",17813
84,"1","4","2003",17813
85,"1","4","2003",7035.40000000037
86,"1","4","2003",7035.39999999944
87,"1","4","2003",7035.40000000037
88,"1","4","2003",7035.39999999944
89,"1","4","2003",7035.40000000037
90,"1","4","2003",2956.79999999981
91,"1","4","2003",2956.79999999981
92,"1","4","2003",2956.80000000075
93,"1","4","2003",2956.79999999981
94,"1","4","2003",2956.79999999981
95,"1","4","2003",2956.79999999981
96,"1","4","2003",2956.79999999981
97,"1","4","2003",2956.80000000075
98,"1","4","2003",2956.79999999981
99,"1","4","2003",2956.79999999981
100,"1","4","2003",2956.83668586053
0,"1","5","2003",76465
1,"1","5","2003",71611.75
2,"1","5","2003",71611.75
3,"1","5","2003",71611.75
4,"1","5","2003",71611.75
5,"1","5","2003",73441.4
6,"1","5","2003",73441.4
7,"1","5","2003",73441.4
8,"1","5","2003",73441.4
9,"1","5","2003",73441.4
10,"1","5","2003",74294
11,"1","5","2003",74294
12,"1","5","2003",74294
13,"1","5","2003",74294
14,"1","5","2003",74294
15,"1","5","2003",73164.3999999999
16,"1","5","2003",73164.4000000001
17,"1","5","2003",73164.3999999999
18,"1","5","2003",73164.3999999999
19,"1","5","2003",73164.4000000001
20,"1","5","2003",72494.2
21,"1","5","2003",72494.2
22,"1","5","2003",72494.2
23,"1","5","2003",72494.2
24,"1","5","2003",72494.2000000002
25,"1","5","2003",72317.5999999999
26,"1","5","2003",72317.6000000001
27,"1","5","2003",72317.6000000001
28,"1","5","2003",72317.5999999999
29,"1","5","2003",72317.6000000001
30,"1","5","2003",79653.6000000001
31,"1","5","2003",79653.6000000001
32,"1","5","2003",79653.5999999996
33,"1","5","2003",79653.6000000001
34,"1","5","2003",79653.6000000001
35,"1","5","2003",77207.3999999999
36,"1","5","2003",77207.3999999999
37,"1","5","2003",77207.4000000004
38,"1","5","2003",77207.3999999999
39,"1","5","2003",77207.3999999999
40,"1","5","2003",66970.7999999998
41,"1","5","2003",66970.8000000003
42,"1","5","2003",66970.7999999998
43,"1","5","2003",66970.8000000003
44,"1","5","2003",66970.7999999998
45,"1","5","2003",56116.2000000002
