"agegroup","sex","salt","Pe","se"
"75-79","1","10.8",0.00860215053763441,0.00425250381527987
"75-79","1","10.9",0.00645161290322581,0.00372419978885342
"75-79","1","11",0.00860215053763441,0.00427119932258793
"75-79","1","11.1",0.00645161290322581,0.00372419978885343
"75-79","1","11.2",0.00860215053763441,0.00428051645603991
"75-79","1","11.3",0.0043010752688172,0.00303512086120431
"75-79","1","11.5",0.00645161290322581,0.00372419978885344
"75-79","1","11.6",0.0021505376344086,0.00214677820364393
"75-79","1","11.7",0.00645161290322581,0.00372419978885342
"75-79","1","11.8",0.00645161290322581,0.00370811917979543
"75-79","1","11.9",0.0021505376344086,0.00215141256502067
"75-79","1","12",0.010752688172043,0.00476350144822532
"75-79","1","12.1",0.00645161290322581,0.00368386665447769
"75-79","1","12.2",0.00645161290322581,0.00371616818233934
"75-79","1","12.3",0.00645161290322581,0.00370005266769299
"75-79","1","12.4",0.00645161290322581,0.00371616818233936
"75-79","1","12.5",0.0021505376344086,0.00215141256502067
"75-79","1","12.6",0.00645161290322581,0.00371616818233934
"75-79","1","12.7",0.010752688172043,0.00475303578787324
"75-79","1","12.8",0.00645161290322581,0.00370005266769298
"75-79","1","13",0.0021505376344086,0.00214677820364392
"75-79","1","13.1",0.0043010752688172,0.00304167673836225
"75-79","1","13.2",0.0021505376344086,0.00214677820364392
"75-79","1","13.3",0.010752688172043,0.00477394416532974
"75-79","1","13.4",0.00645161290322581,0.00370811917979542
"75-79","1","13.6",0.0043010752688172,0.00304167673836226
"75-79","1","13.7",0.00645161290322581,0.00371616818233934
"75-79","1","13.8",0.00645161290322581,0.00372419978885343
"75-79","1","13.9",0.0043010752688172,0.00304167673836226
"75-79","1","14",0.0043010752688172,0.00304167673836226
"75-79","1","14.1",0.0021505376344086,0.00213747933722508
"75-79","1","14.2",0.00645161290322581,0.00371616818233935
"75-79","1","14.4",0.0021505376344086,0.00214677820364392
"75-79","1","14.5",0.0021505376344086,0.00214213381616379
"75-79","1","14.6",0.0043010752688172,0.00302196644007917
"75-79","1","14.7",0.0043010752688172,0.00303512086120432
"75-79","1","14.8",0.0043010752688172,0.00304167673836226
"75-79","1","14.9",0.0021505376344086,0.00215141256502068
"75-79","1","15",0.0021505376344086,0.00214677820364392
"75-79","1","15.1",0.0021505376344086,0.00215141256502066
"75-79","1","15.2",0.0043010752688172,0.00303512086120431
"75-79","1","15.3",0.0043010752688172,0.00302196644007917
"75-79","1","15.4",0.0021505376344086,0.00215141256502067
"75-79","1","15.5",0.0043010752688172,0.00302196644007917
"75-79","1","15.6",0.0021505376344086,0.00214677820364392
"75-79","1","15.7",0.00645161290322581,0.00370811917979541
"75-79","1","15.8",0.00645161290322581,0.00371616818233935
"75-79","1","16",0.00860215053763441,0.00428051645603991
"75-79","1","16.1",0.0021505376344086,0.00215141256502068
"75-79","1","16.2",0.00645161290322581,0.00370811917979543
"75-79","1","16.3",0.00645161290322581,0.00371616818233934
"75-79","1","16.4",0.00645161290322581,0.00370005266769299
"75-79","1","16.5",0.0043010752688172,0.00304167673836226
"75-79","1","16.6",0.0021505376344086,0.00215141256502067
"75-79","1","16.7",0.0021505376344086,0.00215141256502067
"75-79","1","16.8",0.0021505376344086,0.00214677820364393
"75-79","1","16.9",0.0043010752688172,0.00300875450773437
"75-79","1","17",0.0021505376344086,0.00215141256502067
"75-79","1","17.1",0.0021505376344086,0.00215141256502068
"75-79","1","17.2",0.0021505376344086,0.00214213381616377
"75-79","1","17.3",0.0043010752688172,0.00303512086120432
"75-79","1","17.4",0.0021505376344086,0.00215141256502066
"75-79","1","17.5",0.0043010752688172,0.00302855079263023
"75-79","1","17.6",0.0021505376344086,0.00213747933722508
"75-79","1","17.7",0.00645161290322581,0.003700052667693
"75-79","1","17.8",0.0021505376344086,0.00215141256502068
"75-79","1","18",0.0021505376344086,0.00214677820364391
"75-79","1","18.1",0.0021505376344086,0.00212813983997475
"75-79","1","18.2",0.0021505376344086,0.00215141256502066
"75-79","1","18.3",0.0021505376344086,0.00214213381616377
"75-79","1","18.5",0.0043010752688172,0.00302855079263023
"75-79","1","18.6",0.0021505376344086,0.00214677820364392
"75-79","1","18.8",0.0021505376344086,0.00215141256502067
"75-79","1","18.9",0.0021505376344086,0.00214213381616377
"75-79","1","19",0.0021505376344086,0.00215141256502068
"75-79","1","19.2",0.0043010752688172,0.00304167673836226
"75-79","1","19.3",0.0021505376344086,0.00215141256502068
"75-79","1","19.5",0.00645161290322581,0.00368386665447769
"75-79","1","19.6",0.0043010752688172,0.00304167673836226
"75-79","1","19.7",0.0043010752688172,0.00302196644007917
"75-79","1","19.8",0.0043010752688172,0.00303512086120431
"75-79","1","20.1",0.0021505376344086,0.00213747933722508
"75-79","1","20.2",0.0021505376344086,0.00214677820364392
"75-79","1","20.4",0.0043010752688172,0.00302855079263023
"75-79","1","20.5",0.0021505376344086,0.00214677820364391
"75-79","1","20.8",0.0043010752688172,0.00302855079263023
"75-79","1","21.3",0.0021505376344086,0.00214677820364392
"75-79","2","1",0.00373831775700935,0.00262876534545016
"75-79","2","1.1",0.00186915887850467,0.00186990124836409
"75-79","2","1.2",0.00373831775700935,0.00264364917878921
"75-79","2","1.3",0.00186915887850467,0.00186640073995951
"75-79","2","1.4",0.00186915887850467,0.0018699012483641
"75-79","2","1.7",0.00186915887850467,0.0018699012483641
"75-79","2","1.8",0.00373831775700935,0.00263869722921908
"75-79","2","1.9",0.00747663551401869,0.00372241975090272
"75-79","2","2",0.00373831775700935,0.00264364917878921
"75-79","2","2.1",0.00747663551401869,0.00370833886663736
"75-79","2","2.2",0.00560747663551402,0.00322468249081436
"75-79","2","2.3",0.011214953271028,0.00453035426044372
"75-79","2","2.4",0.00560747663551402,0.00322468249081436
"75-79","2","2.5",0.00186915887850467,0.00186990124836409
"75-79","2","2.6",0.00747663551401869,0.00370127833643519
"75-79","2","2.7",0.00373831775700935,0.00263373596901133
"75-79","2","2.8",0.00560747663551402,0.00323076059715065
"75-79","2","2.9",0.00186915887850467,0.00186990124836409
"75-79","2","3",0.00560747663551402,0.00323682729005393
"75-79","2","3.1",0.00373831775700935,0.00263869722921908
"75-79","2","3.2",0.00373831775700935,0.00263373596901134
"75-79","2","3.3",0.00934579439252337,0.00415266965673187
"75-79","2","3.4",0.0149532710280374,0.00522800503246308
"75-79","2","3.5",0.0130841121495327,0.00491983957537468
"75-79","2","3.6",0.00934579439252337,0.00414478835350862
"75-79","2","3.7",0.00560747663551402,0.00322468249081435
"75-79","2","3.8",0.00934579439252337,0.00417622432654479
"75-79","2","3.9",0.0149532710280374,0.00519789781192039
"75-79","2","4",0.0149532710280374,0.00524798055671458
"75-79","2","4.1",0.0149532710280374,0.00524798055671459
"75-79","2","4.2",0.011214953271028,0.00456486633773795
"75-79","2","4.3",0.0168224299065421,0.00552216518082152
"75-79","2","4.4",0.00747663551401869,0.00370127833643518
"75-79","2","4.5",0.0130841121495327,0.00489184662072176
"75-79","2","4.6",0.0130841121495327,0.00491052632126511
"75-79","2","4.7",0.0130841121495327,0.00490119537013698
"75-79","2","4.8",0.00934579439252337,0.00416053603042956
"75-79","2","4.9",0.0205607476635514,0.00664996833271129
"75-79","2","5",0.0299065420560748,0.00723214325664868
"75-79","2","5.1",0.011214953271028,0.00453035426044371
"75-79","2","5.2",0.0149532710280374,0.00523800231687203
"75-79","2","5.3",0.0205607476635514,0.00610121603387727
"75-79","2","5.4",0.0149532710280374,0.00521798859402373
"75-79","2","5.5",0.0168224299065421,0.00551149686343627
"75-79","2","5.6",0.011214953271028,0.00455626282630183
"75-79","2","5.7",0.00934579439252337,0.00415266965673187
"75-79","2","5.8",0.0186915887850467,0.00579655792227532
"75-79","2","5.9",0.00560747663551402,0.00323076059715066
"75-79","2","6",0.011214953271028,0.00453900688082687
"75-79","2","6.1",0.0186915887850467,0.00584151025050717
"75-79","2","6.2",0.00747663551401869,0.00372241975090272
"75-79","2","6.3",0.0130841121495327,0.0048824799707814
"75-79","2","6.4",0.0261682242990654,0.00690329546378905
"75-79","2","6.5",0.011214953271028,0.00521607673475473
"75-79","2","6.6",0.00373831775700935,0.00263869722921908
"75-79","2","6.7",0.00186915887850467,0.00186289365386466
"75-79","2","6.8",0.0149532710280374,0.00519789781192038
"75-79","2","6.9",0.011214953271028,0.00454764303824155
"75-79","2","7",0.0149532710280374,0.00522800503246308
"75-79","2","7.1",0.0149532710280374,0.00519789781192039
"75-79","2","7.2",0.00747663551401869,0.00372944025665507
"75-79","2","7.3",0.00373831775700935,0.00263373596901133
"75-79","2","7.4",0.0130841121495327,0.00487309531709531
"75-79","2","7.5",0.0149532710280374,0.00519789781192038
"75-79","2","7.6",0.00560747663551402,0.00323682729005392
"75-79","2","7.7",0.0130841121495327,0.00491052632126513
"75-79","2","7.8",0.0168224299065421,0.00554344022259616
"75-79","2","7.9",0.011214953271028,0.00454764303824155
"75-79","2","8",0.00373831775700935,0.00263869722921908
"75-79","2","8.1",0.00747663551401869,0.00370833886663735
"75-79","2","8.2",0.00934579439252337,0.00416053603042956
"75-79","2","8.3",0.00747663551401869,0.00371538597939191
"75-79","2","8.4",0.00560747663551402,0.00322468249081435
"75-79","2","8.5",0.00747663551401869,0.0037153859793919
"75-79","2","8.6",0.00560747663551402,0.00323076059715065
"75-79","2","8.7",0.00934579439252337,0.00413689203543188
"75-79","2","8.8",0.011214953271028,0.00453035426044372
"75-79","2","8.9",0.00934579439252337,0.00416838755912445
"75-79","2","9",0.00934579439252337,0.00413689203543188
"75-79","2","9.1",0.00747663551401869,0.00372241975090273
"75-79","2","9.2",0.00560747663551402,0.00321859290638442
"75-79","2","9.3",0.0130841121495327,0.00490119537013699
"75-79","2","9.5",0.0130841121495327,0.00489184662072176
"75-79","2","9.6",0.00560747663551402,0.00322468249081435
"75-79","2","9.7",0.011214953271028,0.00454764303824155
"75-79","2","9.8",0.00560747663551402,0.00320637904152876
"75-79","2","9.9",0.00747663551401869,0.00372944025665508
"75-79","2","10",0.00560747663551402,0.00323076059715065
"75-79","2","10.1",0.00560747663551402,0.00322468249081435
"75-79","2","10.2",0.00373831775700935,0.00263869722921908
"75-79","2","10.3",0.011214953271028,0.00451299925182514
"75-79","2","10.4",0.00373831775700935,0.00264364917878921
"75-79","2","10.5",0.00747663551401869,0.00372241975090273
"75-79","2","10.6",0.00747663551401869,0.00370833886663736
"75-79","2","10.7",0.00560747663551402,0.00322468249081435
"75-79","2","10.8",0.00747663551401869,0.00370833886663736
"75-79","2","10.9",0.00373831775700935,0.00263373596901134
"75-79","2","11",0.00186915887850467,0.00186289365386466
"75-79","2","11.1",0.00373831775700935,0.00263373596901134
"75-79","2","11.4",0.00560747663551402,0.00321249177858739
"75-79","2","11.5",0.00373831775700935,0.00262378530532041
"75-79","2","11.7",0.00186915887850467,0.0018699012483641
"75-79","2","11.9",0.00747663551401869,0.00372241975090273
"75-79","2","12",0.00373831775700935,0.0026436491787892
"75-79","2","12.2",0.00560747663551402,0.00321859290638441
"75-79","2","12.4",0.00186915887850467,0.00186289365386466
"75-79","2","12.6",0.00186915887850467,0.0018699012483641
"75-79","2","12.7",0.00373831775700935,0.00261879579490096
"75-79","2","12.9",0.00186915887850467,0.0018699012483641
"75-79","2","13",0.00186915887850467,0.0018699012483641
"75-79","2","13.1",0.00373831775700935,0.00263869722921908
"75-79","2","13.2",0.00186915887850467,0.0018699012483641
"75-79","2","13.3",0.00186915887850467,0.00186640073995951
"75-79","2","13.8",0.00186915887850467,0.00186289365386466
"75-79","2","14.2",0.00373831775700935,0.0026436491787892
"75-79","2","14.3",0.00560747663551402,0.00323076059715066
"75-79","2","14.7",0.00747663551401869,0.00372944025665508
"75-79","2","14.9",0.00186915887850467,0.00186640073995951
"75-79","2","15",0.00373831775700935,0.00263869722921908
"75-79","2","16",0.00186915887850467,0.00186640073995951
"75-79","2","16.6",0.00186915887850467,0.00186289365386466
"75-79","2","17.1",0.00186915887850467,0.00186640073995951
"75-79","2","17.6",0.00186915887850467,0.00186640073995951
"75-79","2","18",0.00186915887850467,0.0018699012483641
"75-79","2","18.2",0.00186915887850467,0.00186640073995951
"75-79","2","19",0.00186915887850467,0.00186289365386466
"80-84","1","1",0.0119617224880383,0.00527539651817542
"80-84","1","1.1",0.00239234449760766,0.00239283126258291
"80-84","1","1.2",0.00717703349282297,0.00413047279888825
"80-84","1","1.4",0.00239234449760766,0.00239283126258292
"80-84","1","1.5",0.00239234449760766,0.00238709426765413
"80-84","1","1.7",0.00478468899521531,0.00338230676321742
"80-84","1","1.9",0.00239234449760766,0.00239283126258292
"80-84","1","2.1",0.00478468899521531,0.00337418941724562
"80-84","1","2.3",0.00239234449760766,0.00238709426765412
"80-84","1","2.4",0.00239234449760766,0.00238709426765413
"80-84","1","2.5",0.00239234449760766,0.00239283126258292
"80-84","1","2.6",0.00239234449760766,0.00239283126258291
"80-84","1","2.7",0.00478468899521531,0.00335789585742985
"80-84","1","2.8",0.00239234449760766,0.00238709426765413
"80-84","1","2.9",0.00478468899521531,0.00337418941724563
"80-84","1","3.2",0.00239234449760766,0.00239283126258291
"80-84","1","3.3",0.00239234449760766,0.00238709426765412
"80-84","1","3.4",0.00478468899521531,0.00337418941724561
"80-84","1","3.6",0.00239234449760766,0.00239283126258291
"80-84","1","3.8",0.00239234449760766,0.00238709426765413
"80-84","1","3.9",0.00717703349282297,0.0041004882472229
"80-84","1","4",0.0119617224880383,0.00530132365633782
"80-84","1","4.1",0.0119617224880383,0.00526238504685305
"80-84","1","4.2",0.00478468899521531,0.00336605249608476
"80-84","1","4.3",0.00717703349282297,0.00413047279888824
"80-84","1","4.4",0.00717703349282297,0.00410048824722289
"80-84","1","4.6",0.00239234449760766,0.00239283126258292
"80-84","1","4.7",0.00478468899521531,0.00336605249608477
"80-84","1","4.8",0.00717703349282297,0.00412050219230312
"80-84","1","4.9",0.00717703349282297,0.00413047279888825
"80-84","1","5",0.00478468899521531,0.00336605249608475
"80-84","1","5.1",0.00239234449760766,0.00239283126258292
"80-84","1","5.2",0.00239234449760766,0.00239283126258292
"80-84","1","5.3",0.00717703349282297,0.00413047279888825
"80-84","1","5.4",0.00478468899521531,0.00338230676321742
"80-84","1","5.5",0.00717703349282297,0.00412050219230312
"80-84","1","5.6",0.00717703349282297,0.00413047279888825
"80-84","1","5.7",0.00478468899521531,0.00338230676321743
"80-84","1","5.8",0.00956937799043062,0.00476709271982172
"80-84","1","5.9",0.00956937799043062,0.00475557392595988
"80-84","1","6",0.00478468899521531,0.00337418941724562
"80-84","1","6.1",0.00956937799043062,0.00476709271982171
"80-84","1","6.2",0.00239234449760766,0.00239283126258291
"80-84","1","6.3",0.00478468899521531,0.00337418941724563
"80-84","1","6.4",0.00239234449760766,0.00239283126258291
"80-84","1","6.5",0.0143540669856459,0.00580439380344328
"80-84","1","6.6",0.00478468899521531,0.00336605249608475
"80-84","1","6.7",0.00956937799043062,0.00475557392595987
"80-84","1","6.8",0.0143540669856459,0.00581854980872491
"80-84","1","6.9",0.0119617224880383,0.00528837597629104
"80-84","1","7",0.0119617224880383,0.00530132365633782
"80-84","1","7.1",0.00956937799043062,0.00476709271982173
"80-84","1","7.2",0.00478468899521531,0.00336605249608475
"80-84","1","7.3",0.00717703349282297,0.00411050740069811
"80-84","1","7.4",0.00956937799043062,0.00475557392595987
"80-84","1","7.5",0.0191387559808612,0.00671196133335318
"80-84","1","7.6",0.00717703349282297,0.00410048824722289
"80-84","1","7.7",0.00956937799043062,0.00473245222871332
"80-84","1","7.8",0.00717703349282297,0.00412050219230312
"80-84","1","7.9",0.0119617224880383,0.00528837597629104
"80-84","1","8",0.00478468899521531,0.00336605249608476
"80-84","1","8.1",0.00956937799043062,0.00476709271982172
"80-84","1","8.2",0.00717703349282297,0.00413047279888824
"80-84","1","8.3",0.00956937799043062,0.00476709271982172
"80-84","1","8.4",0.00717703349282297,0.00414041939517443
"80-84","1","8.5",0.00239234449760766,0.00239283126258291
"80-84","1","8.6",0.00478468899521531,0.00336605249608474
"80-84","1","8.7",0.00478468899521531,0.00338230676321742
"80-84","1","8.8",0.00956937799043062,0.00475557392595987
"80-84","1","8.9",0.00717703349282297,0.00412050219230312
"80-84","1","9",0.0119617224880383,0.00531423979058923
"80-84","1","9.1",0.00478468899521531,0.00338230676321741
"80-84","1","9.2",0.00956937799043062,0.00475557392595987
"80-84","1","9.3",0.0119617224880383,0.00528837597629104
"80-84","1","9.4",0.0119617224880383,0.00531423979058923
"80-84","1","9.6",0.00478468899521531,0.00337418941724562
"80-84","1","9.7",0.00478468899521531,0.00337418941724562
"80-84","1","9.8",0.0143540669856459,0.00668281010026735
"80-84","1","9.9",0.00717703349282297,0.00412050219230312
"80-84","1","10",0.00717703349282297,0.00411050740069811
"80-84","1","10.1",0.0119617224880383,0.00528837597629104
"80-84","1","10.2",0.00239234449760766,0.00239283126258292
