"agegroup","sex","omsysval.usual","Pe","se"
"25-29","1","112.5",0.00378233451231162,0.00377691079068873
"25-29","1","113",0.00958981228613719,0.0068322302436848
"25-29","1","113.5",0.00535466375495454,0.0053577980558571
"25-29","1","114",0.014303596583898,0.00861229292710898
"25-29","1","114.5",0.01619761420547,0.00901583422342178
"25-29","1","115",0.00553078468923458,0.00550458285302714
"25-29","1","116",0.0135534353636829,0.00965248899207896
"25-29","1","117",0.00442226396587666,0.00442897148425759
"25-29","1","117.5",0.00978021469089907,0.00696640123059812
"25-29","1","118",0.0356751113247875,0.0134489945932776
"25-29","1","118.5",0.0113850925739072,0.00682275172715457
"25-29","1","119",0.00316594608103569,0.00317471699218472
"25-29","1","119.5",0.02478227772156,0.0121706805070326
"25-29","1","120",0.0136754177026906,0.00787898912112975
"25-29","1","121",0.0129970062394874,0.00784549677190425
"25-29","1","121.5",0.0236823473567847,0.0108689913963947
"25-29","1","122",0.0204424641181184,0.00930487326920175
"25-29","1","122.5",0.0045423723656649,0.00461355990774219
"25-29","1","123",0.0210104744459494,0.0107936625543957
"25-29","1","123.5",0.0104197000868182,0.00704700144921841
"25-29","1","124",0.0239823670845791,0.0130949354005398
"25-29","1","124.5",0.00260256412759538,0.00261123602743379
"25-29","1","125",0.0121506265262664,0.00829515603244349
"25-29","1","125.5",0.00860553516527758,0.00858256766924772
"25-29","1","126",0.0129807118586791,0.00772853266851019
"25-29","1","126.5",0.0216581250908153,0.0123087291352166
"25-29","1","127",0.00409308198986147,0.00410063532538422
"25-29","1","127.5",0.00895263730314971,0.00654217909575373
"25-29","1","128",0.0148343867965865,0.00807278142665634
"25-29","1","128.5",0.0112947155763214,0.00823968588974543
"25-29","1","129",0.0127532036053573,0.00742175987886737
"25-29","1","129.5",0.0274416067125543,0.0116709528841203
"25-29","1","130",0.0246346774675062,0.011587823750163
"25-29","1","130.5",0.0157388890787337,0.00907616792752111
"25-29","1","131",0.0145943541727873,0.0087955570377139
"25-29","1","131.5",0.0192852366882147,0.00984674384810976
"25-29","1","132",0.00940885491777371,0.00677435203330219
"25-29","1","132.5",0.00386314443495378,0.00387115999008598
"25-29","1","133",0.00956686235433916,0.0068831392330618
"25-29","1","133.5",0.00298825302528244,0.00299706113508362
"25-29","1","134",0.0169573828845872,0.00899199879186264
"25-29","1","134.5",0.0120245036408492,0.00719619225176378
"25-29","1","135",0.0166026454290258,0.00974455537056529
"25-29","1","135.5",0.0153563127198983,0.00896480645339055
"25-29","1","136",0.0141810950158395,0.0107195223770032
"25-29","1","137",0.00312600651111277,0.00313479127795519
"25-29","1","137.5",0.00309762356002612,0.00310641623660369
"25-29","1","138",0.0209982527431275,0.00947473164218298
"25-29","1","138.5",0.020971173107471,0.0105380921987166
"25-29","1","140",0.00398072519941983,0.00398851760543419
"25-29","1","141",0.0133775550025629,0.0088039341449209
"25-29","1","142.5",0.00458583666158565,0.00457099351847048
"25-29","1","143",0.00721601457542805,0.00514119872945773
"25-29","1","143.5",0.00532281466631883,0.00532609974959228
"25-29","1","144.5",0.00307099265827008,0.0030956922129869
"25-29","1","145.5",0.00336166618876225,0.00343053056707136
"25-29","1","146",0.0042200242154393,0.00422727706263663
"25-29","1","146.5",0.00611658652692382,0.00610499169445069
"25-29","1","148.5",0.0049661343266183,0.00497096919211323
"25-29","1","169",0.00282679524597627,0.00283558247655181
"25-29","1","183",0.00377530803244264,0.00378347224609537
"25-29","2","89",0.00231362730982243,0.00232124808177541
"25-29","2","95",0.00217644488679324,0.00217713392134798
"25-29","2","96",0.0164362775401495,0.00823957471539859
"25-29","2","96.5",0.00705689268384137,0.00511791990107623
"25-29","2","97.5",0.00255159811374193,0.00256039140393701
"25-29","2","98",0.0092839143197093,0.00686157637398656
"25-29","2","99",0.00812064545267366,0.0046973410841426
"25-29","2","99.5",0.00359174113060568,0.00358779286198231
"25-29","2","100",0.0171137443079853,0.00754556079898702
"25-29","2","100.5",0.0118930142058763,0.00719777389825136
"25-29","2","101",0.00491157987138408,0.0047987352063791
"25-29","2","101.5",0.0207735535610962,0.00942492654841654
"25-29","2","102",0.00929807513976048,0.00543931312308654
"25-29","2","102.5",0.010374509757903,0.0063648075021755
"25-29","2","103",0.0125526081064332,0.00727927460427703
"25-29","2","103.5",0.00518375014883193,0.00379191722224437
"25-29","2","104",0.0085985961769087,0.0050281699666848
"25-29","2","104.5",0.017525161656679,0.00731828718612962
"25-29","2","105",0.00911188304477504,0.00528239509821589
"25-29","2","105.5",0.0209854839353901,0.00873618192057876
"25-29","2","106",0.0223425587244041,0.00902413613716368
"25-29","2","106.5",0.0092442867084227,0.00533983691755593
"25-29","2","107",0.0124928564779047,0.00730270208686831
"25-29","2","107.5",0.0231271314344389,0.00956305101005729
"25-29","2","108",0.00357456899439857,0.00357070105247871
"25-29","2","108.5",0.021145212751759,0.00796819133435285
"25-29","2","109",0.0163135823943531,0.00726856219285022
"25-29","2","109.5",0.0221802846244905,0.0097771690739062
"25-29","2","110",0.0180393588208589,0.00743462853754478
"25-29","2","110.5",0.0251359558549977,0.0126664745155506
"25-29","2","111",0.0104964547994668,0.00535561768461519
"25-29","2","111.5",0.0168643471081629,0.00870063414521078
"25-29","2","112",0.0167571221503626,0.00756757387809235
"25-29","2","112.5",0.0188010282801153,0.00820940271732854
"25-29","2","113",0.0121022601482007,0.0070269297484563
"25-29","2","113.5",0.0078195769578982,0.00579935736602536
"25-29","2","114",0.0137843421641761,0.00690295804535416
"25-29","2","114.5",0.0193125568434381,0.00911219385181095
"25-29","2","115",0.0135118057191502,0.00685074504721134
"25-29","2","115.5",0.0120361033223758,0.00697825250298374
"25-29","2","116",0.0072435706768684,0.00559349592367622
"25-29","2","116.5",0.0115339656962123,0.00572841699029627
"25-29","2","117",0.00955038599449212,0.00668211609576931
"25-29","2","117.5",0.0248926248053685,0.0104303593138466
"25-29","2","118",0.0169837253168961,0.00843724022382068
"25-29","2","118.5",0.0232576600044084,0.0104708867323799
"25-29","2","119",0.015550302324741,0.00778162778015538
"25-29","2","119.5",0.00531624465294527,0.00530121478464767
"25-29","2","120",0.0130898620224602,0.00801872666271134
"25-29","2","120.5",0.00264726976575349,0.00264686155815495
"25-29","2","121",0.00491148767149782,0.00485162494465039
"25-29","2","121.5",0.00262751945643883,0.00260700835307531
"25-29","2","122",0.00252862674540115,0.00253605392881805
"25-29","2","122.5",0.00499264826531704,0.0035445147334198
"25-29","2","123",0.0105272931692104,0.00607167020496944
"25-29","2","123.5",0.0117499017489693,0.00696753876223697
"25-29","2","124",0.0072329361268957,0.00532393615577268
"25-29","2","124.5",0.00492296814491947,0.00492987442395516
"25-29","2","125",0.00534648864723505,0.00377496990140882
"25-29","2","126",0.00906713810213043,0.00665417277405042
"25-29","2","126.5",0.00546951905401791,0.00389963248298906
"25-29","2","128",0.00484781278105213,0.00478872614341203
"25-29","2","128.5",0.00244370783894479,0.0024438284924381
"25-29","2","129",0.0178017723777811,0.00867067140267899
"25-29","2","129.5",0.00355948786080539,0.00355568997661733
"25-29","2","130",0.00267837049321076,0.0026778741764831
"25-29","2","130.5",0.00320340951054045,0.00321229814176753
"25-29","2","131",0.0060868084039493,0.00434901100220945
"25-29","2","131.5",0.0040208814257629,0.00400750856067071
"25-29","2","132",0.00435703407230941,0.00434890518741999
"25-29","2","136.5",0.00284995359947532,0.00286816594384096
"25-29","2","137",0.00410525476679028,0.00409863104400314
"25-29","2","145",0.00341257771932345,0.00341136054472039
"30-34","1","108.5",0.0128450566971961,0.00763372365073307
"30-34","1","109",0.00374589987297608,0.00374075114560434
"30-34","1","110",0.00650219969181502,0.0064872081303411
"30-34","1","110.5",0.0039619812354151,0.00394238680933746
"30-34","1","111.5",0.00548480504170575,0.00546770717024025
"30-34","1","112",0.00670492659227481,0.00475768360117107
"30-34","1","112.5",0.00894603704896003,0.00679277246505087
"30-34","1","113",0.00660218374172914,0.00467018994333022
"30-34","1","113.5",0.00927886686424907,0.00537252906860449
"30-34","1","114",0.0107898399335454,0.00625732690701639
"30-34","1","114.5",0.011695576917254,0.00672145794867962
"30-34","1","115",0.00279420694892282,0.00277894581910253
"30-34","1","115.5",0.00521017651539926,0.00519536988710748
"30-34","1","116",0.0153553949918445,0.00775315630748564
"30-34","1","116.5",0.0150902762971226,0.00880165470438182
"30-34","1","117",0.00324502035387368,0.0032421872766293
"30-34","1","117.5",0.0109912933432375,0.00653552294083227
"30-34","1","118",0.00899009464241284,0.0063028041334681
"30-34","1","118.5",0.0108497499894734,0.00635380042392963
"30-34","1","119",0.0211683302205771,0.0089183222790494
"30-34","1","119.5",0.00262397627169064,0.00262331592119248
"30-34","1","120",0.0109743170627709,0.00633764819123708
"30-34","1","120.5",0.0113299740210321,0.00668020178465367
"30-34","1","121",0.00578948120666476,0.00408065224978893
"30-34","1","121.5",0.0202895637662611,0.00846052816292782
"30-34","1","122",0.0177680959455251,0.0100820453576343
"30-34","1","122.5",0.00725364850562457,0.005129232899601
"30-34","1","123",0.0118452088134052,0.00711989950178652
"30-34","1","123.5",0.00808064317634282,0.00579585425875437
"30-34","1","124",0.02824596589008,0.0126328277686
"30-34","1","124.5",0.00353841071698037,0.00353428229869502
"30-34","1","125",0.0195672888782913,0.0102688347150744
"30-34","1","125.5",0.0142737148563021,0.00717582154393109
"30-34","1","126",0.0291746789588235,0.0106626952972116
"30-34","1","126.5",0.00535277896417266,0.0038074821646483
"30-34","1","127",0.0183331080451911,0.0091724325066414
"30-34","1","127.5",0.00648301681680649,0.00455052277246279
"30-34","1","128",0.0112041417737503,0.00639612660539793
"30-34","1","128.5",0.018902811941937,0.00842837478574113
"30-34","1","129",0.0257349383719005,0.0102351832006412
"30-34","1","129.5",0.0137283720842769,0.00699300777774467
"30-34","1","130",0.00739149898040421,0.00522059078853572
"30-34","1","130.5",0.00563854209058644,0.00564523728656855
"30-34","1","131",0.0225821048045786,0.00922651272883799
"30-34","1","131.5",0.0198526693019064,0.0118416695998765
"30-34","1","132",0.0284890136969204,0.0110874810347151
"30-34","1","132.5",0.00594103864180213,0.00587840943337309
"30-34","1","133",0.00407706451398171,0.00408771587551697
"30-34","1","133.5",0.0247569898181511,0.0123823057144025
"30-34","1","134",0.012174874047785,0.00711184048997712
"30-34","1","134.5",0.0144163568538763,0.00832159217125478
"30-34","1","135",0.00965946094117264,0.00559337242220942
"30-34","1","135.5",0.00303257157645413,0.00303056873890779
"30-34","1","136",0.00735131587049699,0.00517516089695211
"30-34","1","136.5",0.0175406283394199,0.0080025922288119
"30-34","1","138",0.0087093674945316,0.00654254565313441
"30-34","1","138.5",0.00706760028414047,0.00504115914675831
"30-34","1","139",0.00804376361650476,0.0057254237733114
"30-34","1","139.5",0.00546154704952727,0.00544775277736489
"30-34","1","140",0.00902821834426881,0.00637684441870572
"30-34","1","140.5",0.00881187535993594,0.00687049098004907
"30-34","1","141",0.0112145379435752,0.00643577633832356
"30-34","1","142",0.00661412456957938,0.00468662858211955
"30-34","1","142.5",0.00397387446882995,0.00396750509803525
"30-34","1","143",0.00342526653808764,0.00342165810972571
"30-34","1","144",0.00194949470410209,0.00195031887955896
"30-34","1","145.5",0.00471745269217579,0.00470637676794193
"30-34","1","146",0.00696325108969001,0.00491541490801425
"30-34","1","147",0.00343921344468841,0.0034355423063177
"30-34","1","148.5",0.00858512456889615,0.00628761038543323
"30-34","1","149.5",0.00363241159241902,0.00361472965517423
"30-34","1","151",0.0103831837833348,0.0102353426202985
"30-34","1","151.5",0.00316219799960688,0.00315969934939389
"30-34","1","152.5",0.00403269558898082,0.00399267700773611
"30-34","1","162",0.0074485296523252,0.00525960552131735
"30-34","1","165",0.00360358593291384,0.00360875034083173
"30-34","2","84",0.00357796061494105,0.00357226160501464
"30-34","2","85",0.0020031716415501,0.00200313808397657
"30-34","2","87",0.00332627977978326,0.00332182004011206
"30-34","2","92.5",0.00242472594372166,0.00241462026060915
"30-34","2","93.5",0.00241987309991515,0.00241859544889358
"30-34","2","95.5",0.0030428189896852,0.00303178198562828
"30-34","2","97.5",0.00494512082787921,0.00349333074156087
"30-34","2","98",0.0145337140100895,0.00893057392361134
"30-34","2","98.5",0.00469503653488788,0.00470271076934122
"30-34","2","99",0.00664438976529915,0.00390946967926578
"30-34","2","100",0.0132992916533966,0.00718313806438197
"30-34","2","101",0.00686165824047073,0.00400677861413254
"30-34","2","102",0.0119075504489177,0.00595412401333888
"30-34","2","102.5",0.0111155842484286,0.0055954988370602
"30-34","2","103.5",0.0122319634571214,0.00616938719736563
"30-34","2","104",0.0170304268270906,0.0079371089489716
"30-34","2","104.5",0.00968789426251167,0.0048868496927256
"30-34","2","105",0.00684771289881581,0.00497078230288125
"30-34","2","105.5",0.0310851033506929,0.0103060702995673
"30-34","2","106",0.0112380752862594,0.00501628824485659
"30-34","2","106.5",0.0135339543347461,0.00606214271911202
"30-34","2","107",0.00576986518362562,0.00407817309020921
"30-34","2","107.5",0.0247761349868208,0.0090366790578366
"30-34","2","108",0.0191593153520417,0.00821148799242477
"30-34","2","108.5",0.0156267820740249,0.00726305669842413
"30-34","2","109",0.00205144898326774,0.00205583913295561
"30-34","2","109.5",0.0118582937373424,0.00533664529676658
"30-34","2","110",0.0230993161320618,0.00922193196277669
"30-34","2","110.5",0.0296500574936746,0.0102217148535747
"30-34","2","111",0.011192436185553,0.0055887150811295
"30-34","2","111.5",0.0111315268107036,0.004924158922748
"30-34","2","112",0.0127838058583553,0.00580279954498666
"30-34","2","112.5",0.0167585797175948,0.00789726342052457
"30-34","2","113",0.0201498727863127,0.00777258238728167
"30-34","2","113.5",0.0194492300699742,0.00734851073735375
"30-34","2","114",0.0186565110548527,0.00713944586515199
"30-34","2","114.5",0.0027269048172438,0.00272488483627162
"30-34","2","115",0.0332227107752139,0.0105537533055282
"30-34","2","115.5",0.00966570003318615,0.00495866895789395
"30-34","2","116",0.00702188056383367,0.00411714574896218
"30-34","2","116.5",0.00464887322583109,0.00327126027717606
"30-34","2","117",0.0113510058297433,0.00566542670559861
"30-34","2","117.5",0.0132931889405749,0.00606494626036524
"30-34","2","118",0.0215377660481941,0.00964337775723524
"30-34","2","118.5",0.00267096995257345,0.00264542898122313
"30-34","2","119",0.00275893482853678,0.0027325526989493
"30-34","2","119.5",0.0195889176545513,0.00627356801038057
"30-34","2","120",0.018570233099243,0.00700994748626043
"30-34","2","120.5",0.0151617551091516,0.00700765534003573
"30-34","2","121",0.0117436714150849,0.00587500833831745
"30-34","2","121.5",0.0138975805786379,0.00699592781301445
"30-34","2","122",0.00432470193655334,0.00431457771171669
"30-34","2","122.5",0.00293700656640518,0.00293325343395394
"30-34","2","123",0.00585750168161985,0.00413797723181267
"30-34","2","123.5",0.0136721961409595,0.00627857861567589
"30-34","2","124",0.0114754048472884,0.00520089081104522
"30-34","2","124.5",0.00825063055449604,0.00475020615580411
"30-34","2","125.5",0.0114070783892079,0.00572611959563239
"30-34","2","126.5",0.00530535381783249,0.00384882193100517
"30-34","2","127",0.00896995607964287,0.00519604117048992
"30-34","2","127.5",0.00363166731841256,0.00362568740262686
"30-34","2","128",0.00576939800247167,0.00408729406849889
"30-34","2","129",0.00272713753363746,0.00272511674515822
"30-34","2","130.5",0.00730816287526923,0.0053765621352478
"30-34","2","131",0.00255559204149201,0.0025541370546438
"30-34","2","132",0.00296339122628792,0.00295311277148802
"30-34","2","132.5",0.00305408095902457,0.00304242565328669
