"agegroup","sex","bmival","Pe","se"
"15-19","2","15.9",0.0052145120350305,0.00374511811859266
"15-19","2","16",0.00952545476822346,0.00472645775635367
"15-19","2","16.1",0.0101550692899961,0.00537652605558133
"15-19","2","16.2",0.00834903208540018,0.00427581168256071
"15-19","2","16.3",0.00210545293728827,0.00210447242033036
"15-19","2","16.4",0.015493853040622,0.00683237714733152
"15-19","2","16.5",0.0107602920755014,0.00539650139023099
"15-19","2","16.6",0.00847269338229829,0.00423453270373065
"15-19","2","16.7",0.0127412159982221,0.00524661823781992
"15-19","2","16.8",0.00613484915493356,0.0035803316213494
"15-19","2","16.9",0.00597469558010802,0.00350572930935793
"15-19","2","17",0.00217766229116153,0.00217658666915557
"15-19","2","17.1",0.0210675679586384,0.00754942906829663
"15-19","2","17.2",0.0137750730045068,0.00589536190965799
"15-19","2","17.3",0.00536692894282121,0.00308832072258942
"15-19","2","17.4",0.014635985810823,0.00551769379298928
"15-19","2","17.5",0.00401699164274868,0.00284931443672647
"15-19","2","17.6",0.0211373404463931,0.00833609481373639
"15-19","2","17.7",0.00517572397330234,0.00298439032791575
"15-19","2","17.8",0.0120853654863027,0.00556260130670915
"15-19","2","17.9",0.0118491693364372,0.00485563825415111
"15-19","2","18",0.011415570762931,0.0060539563509236
"15-19","2","18.1",0.0109198809992034,0.00492484388866621
"15-19","2","18.2",0.00578607185940042,0.00349691384398619
"15-19","2","18.3",0.014006647259307,0.00579796105766473
"15-19","2","18.4",0.0277928441842293,0.00974890029195507
"15-19","2","18.5",0.011709044273469,0.00478823274747974
"15-19","2","18.6",0.010054051420057,0.00457771276290058
"15-19","2","18.7",0.00556140016055452,0.00321413050056675
"15-19","2","18.8",0.00320551889296541,0.00321588965760187
"15-19","2","18.9",0.00882686030599236,0.00768141981246171
"15-19","2","19",0.00630532242123865,0.00365064723812664
"15-19","2","19.1",0.0165348648792278,0.00591315431198028
"15-19","2","19.2",0.00690543219888184,0.00366675703615627
"15-19","2","19.3",0.00321721183613329,0.00227918159357454
"15-19","2","19.4",0.0155552903496144,0.00591827163304827
"15-19","2","19.5",0.00451164916618796,0.00317801412273243
"15-19","2","19.6",0.0083114033015685,0.00494065193097188
"15-19","2","19.7",0.00149715516461344,0.0014981446683771
"15-19","2","19.8",0.00668836534054883,0.00385589822495614
"15-19","2","19.9",0.00498091172270601,0.00291525741118947
"15-19","2","20",0.00309666810718341,0.00218672880188532
"15-19","2","20.1",0.0104498604782947,0.00545899833071147
"15-19","2","20.2",0.00499174456118305,0.00370558165549723
"15-19","2","20.3",0.00192462901387661,0.00192948223757103
"15-19","2","20.4",0.0160857985311302,0.00571662903586235
"15-19","2","20.5",0.00770865111585783,0.00386403191239643
"15-19","2","20.6",0.0106939872844757,0.00490031092568468
"15-19","2","20.7",0.0120258878583853,0.00491669866182851
"15-19","2","20.8",0.013197294064114,0.0049854550292695
"15-19","2","20.9",0.0101834962134004,0.00459316192431367
"15-19","2","21",0.00685521139851317,0.00510337848954022
"15-19","2","21.1",0.0199514746156892,0.00719155661787712
"15-19","2","21.3",0.0116584623078136,0.00823822638618189
"15-19","2","21.4",0.0165746889553319,0.00701195176921216
"15-19","2","21.6",0.00667695437867649,0.00401482424806667
"15-19","2","21.7",0.00365849361081985,0.00263909847661067
"15-19","2","21.8",0.00537723221357735,0.00309395743471113
"15-19","2","21.9",0.00688860085877156,0.00400021620423863
"15-19","2","22",0.00568874467330904,0.00328045931495596
"15-19","2","22.1",0.0101273826670816,0.00605017800645625
"15-19","2","22.2",0.0020719951140375,0.00207515232836687
"15-19","2","22.3",0.00229433661674789,0.00229700267192536
"15-19","2","22.4",0.00400928361154371,0.0028938454087662
"15-19","2","22.5",0.0030727075893431,0.00220666118748909
"15-19","2","22.6",0.00759694759913671,0.00382221516799707
"15-19","2","22.7",0.00892380099995372,0.0055306146477355
"15-19","2","22.8",0.00290204196342184,0.00289850456335128
"15-19","2","22.9",0.00749216619073129,0.00452661990872096
"15-19","2","23",0.00603119192443579,0.00427421737818607
"15-19","2","23.1",0.00210295154878351,0.00210207001380858
"15-19","2","23.3",0.00502563633691319,0.00357282823679378
"15-19","2","23.4",0.00251067561760269,0.00249930170111498
"15-19","2","23.5",0.00231240599773182,0.00231008045069168
"15-19","2","23.6",0.00555309897197378,0.00321465824463502
"15-19","2","23.7",0.0125417185673244,0.00779501141792277
"15-19","2","23.8",0.00151187159531567,0.00151213158225621
"15-19","2","23.9",0.01049067790909,0.00822608669397322
"15-19","2","24",0.00837882644084611,0.00431913474151284
"15-19","2","24.1",0.00867048617916971,0.00433953286380123
"15-19","2","24.2",0.00564773376005459,0.00328078127306504
"15-19","2","24.3",0.00698116381537915,0.0040938423185108
"15-19","2","24.4",0.00366453569014992,0.00260284209669039
"15-19","2","24.5",0.0117434409568594,0.00536473805721547
"15-19","2","24.8",0.00255701024829419,0.00256012275815478
"15-19","2","24.9",0.00746258039731871,0.00449250213642783
"15-19","2","25.1",0.00213153188736025,0.00212662259831106
"15-19","2","25.2",0.00501905127204136,0.00361725738391821
"15-19","2","25.3",0.00396621828437457,0.00284286802772107
"15-19","2","25.4",0.0023167191613131,0.00231042681218999
"15-19","2","25.5",0.00234498347351757,0.00234343261366211
"15-19","2","25.6",0.00577467961881458,0.00339331070875195
"15-19","2","25.8",0.00207950274521396,0.00208899396053236
"15-19","2","25.9",0.0022808690549474,0.0022840436332666
"15-19","2","26",0.00509289877714837,0.00359256137948751
"15-19","2","26.1",0.00340287044656616,0.0023981420544792
"15-19","2","26.2",0.00494643030588335,0.00350689259955865
"15-19","2","26.3",0.00146558978592918,0.00146590963099741
"15-19","2","26.4",0.00391489777484003,0.00273768946824924
"15-19","2","26.6",0.00531206536362693,0.00306042872694579
"15-19","2","26.9",0.00161258926056528,0.00161270417080585
"15-19","2","27",0.00398467239547747,0.0027979458000043
"15-19","2","27.1",0.00351428693163096,0.00249251752176692
"15-19","2","27.2",0.00252092350313297,0.00252566371406262
"15-19","2","27.6",0.00189130371085505,0.0018837718955222
"15-19","2","27.7",0.00367767041290474,0.00367006946226367
"15-19","2","27.8",0.00220383134474156,0.00220766088726979
"15-19","2","28",0.00185501518869974,0.00185148983700553
"15-19","2","28.1",0.00274219117704797,0.00274710654535115
"15-19","2","28.3",0.00208182426758386,0.00208106613645489
"15-19","2","28.6",0.00256896631582035,0.00256669147467436
"15-19","2","29",0.00210105314387409,0.00209664140854634
"15-19","2","29.1",0.00256322177230282,0.00256532042029223
"15-19","2","29.7",0.00476156620954943,0.00337247657117277
"15-19","2","30",0.00207183355617015,0.0020629921512202
"15-19","2","30.6",0.00253137015903299,0.00252922386194212
"15-19","2","31.2",0.00195678729640868,0.00195607469958421
"15-19","2","31.4",0.00178423661492311,0.00178769073245008
"15-19","2","31.5",0.00281992637465319,0.0028338734094236
"15-19","2","31.7",0.00174450835544938,0.00174028291178342
"15-19","2","32",0.00160423733973145,0.00160188502053505
"15-19","2","32.3",0.0019100951956544,0.00192050600776764
"15-19","2","33.2",0.00216995978252032,0.00216980762694385
"15-19","2","36",0.00278376426849725,0.0027724048446658
"15-19","2","38.6",0.00344507775528313,0.00341519089302159
"20-24","1","15.6",0.00212533010948403,0.00213062046966069
"20-24","1","16",0.00388585865710856,0.00385492989275256
"20-24","1","16.3",0.00183761335278236,0.00183407731549379
"20-24","1","16.5",0.00479735083318073,0.00480236252204954
"20-24","1","16.7",0.00579087303348281,0.0033692027144242
"20-24","1","17.1",0.00374931594034056,0.00374493476322219
"20-24","1","17.3",0.0041754084533506,0.00415583611896177
"20-24","1","17.4",0.00870697573328168,0.00688186365417413
"20-24","1","17.6",0.00843205407517289,0.00522198534904391
"20-24","1","17.7",0.00453425856268636,0.00450612468821993
"20-24","1","17.8",0.00321356336639793,0.0032115314571119
"20-24","1","18",0.00920545634996793,0.00574642903338762
"20-24","1","18.1",0.00606228510102721,0.00429593097807942
"20-24","1","18.2",0.00314839047416584,0.00311908545070415
"20-24","1","18.3",0.00570716585353976,0.00419816808167097
"20-24","1","18.4",0.0126471508138081,0.00598279373245997
"20-24","1","18.5",0.0125932242156289,0.00766457690814314
"20-24","1","18.6",0.0020109839264108,0.00201213084091954
"20-24","1","18.7",0.00330622645614382,0.00329383035019066
"20-24","1","18.8",0.00214616356438671,0.0021470976034045
"20-24","1","18.9",0.00890586111240268,0.00516537276350022
"20-24","1","19",0.00794889843771259,0.00464262108459821
"20-24","1","19.1",0.00878306050403692,0.00549501866819241
"20-24","1","19.2",0.0219102027409676,0.00942851480504724
"20-24","1","19.3",0.00481922085847532,0.00280731998012663
"20-24","1","19.4",0.00815756445136491,0.00503811850539083
"20-24","1","19.5",0.00593883408561236,0.00456869198747622
"20-24","1","19.6",0.00700869945325827,0.00447079407231956
"20-24","1","19.7",0.00293420687595491,0.00291343456330847
"20-24","1","19.8",0.0133128562495534,0.00670710557911401
"20-24","1","19.9",0.0185209170749848,0.00685410793613778
"20-24","1","20",0.00957572814886701,0.00554371126144744
"20-24","1","20.1",0.0160501171222069,0.00668755951346837
"20-24","1","20.2",0.00965733343872227,0.00480040283126416
"20-24","1","20.3",0.00712408586943861,0.0042827602836722
"20-24","1","20.4",0.0171046714666239,0.00832851595388088
"20-24","1","20.5",0.013641695586172,0.00698308388416593
"20-24","1","20.6",0.013656759965826,0.00958748020205171
"20-24","1","20.7",0.0014672768283876,0.00146645076141081
"20-24","1","20.8",0.00963197327812728,0.00561881219446257
"20-24","1","20.9",0.00996827124549659,0.00583088870271842
"20-24","1","21",0.00216578049007144,0.00215879049611418
"20-24","1","21.1",0.00536674481355829,0.00386645653969322
"20-24","1","21.2",0.00927546527380127,0.005343370025654
"20-24","1","21.3",0.00972511680094895,0.00493660274528219
"20-24","1","21.4",0.0089098935696743,0.00513464978205941
"20-24","1","21.5",0.0122272453537143,0.00730329959443286
"20-24","1","21.6",0.0171300494841797,0.00897212077691483
"20-24","1","21.7",0.0105928046815275,0.00537564548600951
"20-24","1","21.8",0.0271478509791319,0.00819721834697148
"20-24","1","21.9",0.0104307176501631,0.0061202569942019
"20-24","1","22",0.00501832469887534,0.00357003103773107
"20-24","1","22.1",0.0171956011101415,0.00726078694895893
"20-24","1","22.2",0.00622448452378033,0.0044251534496117
"20-24","1","22.3",0.0128525011104194,0.0067076640419119
"20-24","1","22.4",0.00857325324578028,0.00609275960446813
"20-24","1","22.5",0.012747917985641,0.00639303507907913
"20-24","1","22.6",0.00428911890354561,0.00427365316328438
"20-24","1","22.7",0.0209058601313645,0.00819856263230834
"20-24","1","22.8",0.0067373391870551,0.00481396055895779
"20-24","1","22.9",0.00702266190059148,0.00495865701975002
"20-24","1","23.1",0.00792563150022315,0.00467960313503882
"20-24","1","23.2",0.0110787377434078,0.00650732881125436
"20-24","1","23.3",0.00740203391283852,0.00524775505088042
"20-24","1","23.4",0.0125563202396617,0.00633427761630971
"20-24","1","23.5",0.0119860854726272,0.00556347903343082
"20-24","1","23.6",0.00431869267165451,0.00306737176974744
"20-24","1","23.7",0.00351763792217104,0.00351434328517003
"20-24","1","23.8",0.0132284199786408,0.0069979687240639
"20-24","1","23.9",0.00818261002070021,0.00584653569209761
"20-24","1","24",0.00239822829684736,0.00239428353596694
"20-24","1","24.1",0.0080168243488312,0.00566568337984445
"20-24","1","24.2",0.0115025075697828,0.00659130776395199
"20-24","1","24.3",0.0145319579249478,0.0074362624060686
"20-24","1","24.4",0.010655538025188,0.00756691876393602
"20-24","1","24.5",0.00864335288536393,0.00504495892847176
"20-24","1","24.6",0.00687894204960419,0.00488417894795891
"20-24","1","24.7",0.00308260239943149,0.00306815262149393
"20-24","1","25.1",0.00316401925004272,0.0031621755209151
"20-24","1","25.2",0.00639949255649576,0.00451952697667111
"20-24","1","25.3",0.00223336249054589,0.00223413980912788
"20-24","1","25.4",0.00427276415062182,0.00426553153507896
"20-24","1","25.5",0.00334998843886027,0.00331105006372563
"20-24","1","25.7",0.0063973392396285,0.00633166478685084
"20-24","1","25.8",0.00818801904330525,0.00570734958416859
"20-24","1","25.9",0.0109600848223994,0.00651629649320049
"20-24","1","26",0.00265198315914921,0.00265179615712031
"20-24","1","26.1",0.00537269155365636,0.00400680495214585
"20-24","1","26.2",0.00371724837689051,0.00370599346290201
"20-24","1","26.3",0.00221846251794375,0.00221246280421964
"20-24","1","26.5",0.001759003527772,0.00175485028308749
"20-24","1","26.6",0.00892692668943508,0.0064110376910717
"20-24","1","26.7",0.00609607981110233,0.00433559879861866
"20-24","1","26.9",0.0100001239655069,0.00821718658446302
"20-24","1","27",0.00454661929123549,0.00453767571651245
"20-24","1","27.1",0.00388373179648411,0.0039279046519571
"20-24","1","27.3",0.00445220477939174,0.00320879604562793
"20-24","1","27.4",0.0109382585752046,0.00637946276428296
"20-24","1","27.5",0.00246156247220381,0.00246126138584387
"20-24","1","27.8",0.00681212875287998,0.00678135237852853
"20-24","1","27.9",0.0103261642060275,0.00727108173853452
"20-24","1","28.1",0.00701112756617128,0.00496643864658446
"20-24","1","28.4",0.00743745651638909,0.00526903728086134
"20-24","1","28.5",0.00604902331831033,0.00429618716162596
"20-24","1","28.9",0.00368918616279939,0.00368509733172146
"20-24","1","29.1",0.0048672154083448,0.00479017401526234
"20-24","1","29.5",0.00565844936588867,0.00405108774672339
"20-24","1","29.7",0.00634395970466851,0.00450587725917059
"20-24","1","29.9",0.00353533035802898,0.00350185024100122
"20-24","1","30",0.00193445824370135,0.00193570945939951
"20-24","1","30.4",0.00342918616723281,0.00342627796301954
"20-24","1","30.8",0.00363795394464471,0.00362621255339734
"20-24","1","30.9",0.00311107394760981,0.00310942587905456
"20-24","1","31.5",0.00330103272067522,0.00328766037936603
"20-24","1","31.7",0.00298406507630581,0.00297272952597643
"20-24","1","32.1",0.00334444679755435,0.00335814267779332
"20-24","1","32.3",0.00261115283324425,0.00258080226624667
"20-24","1","32.4",0.00803564942128153,0.00792896312187327
"20-24","1","32.7",0.00288896785686146,0.00288807937347006
"20-24","1","32.8",0.00257291693072863,0.00258107740133177
"20-24","1","32.9",0.00153832100902327,0.0015352605449233
"20-24","1","34",0.00351646056090869,0.00351317117065335
"20-24","1","34.7",0.00297729849834664,0.00296712464710578
"20-24","1","35.3",0.00301753795512828,0.00300622423518029
"20-24","1","36.4",0.00310586434224607,0.00311086332294292
"20-24","1","36.9",0.00392525835302787,0.00391998009408444
"20-24","1","37.1",0.00221152447596029,0.00219586829363165
"20-24","1","37.3",0.00421325290585575,0.00417335275903206
"20-24","1","38.5",0.00656387389663685,0.00653768165194196
"20-24","1","40.4",0.0070842775890095,0.0070228089649445
"20-24","1","41.9",0.00424252499851164,0.00420561123963263
"20-24","1","43.9",0.00357989798152048,0.00355858097078353
"20-24","2","14.9",0.00209860798928138,0.00209245699541053
"20-24","2","16.1",0.00504885438295101,0.00500317350763644
"20-24","2","16.5",0.00257595747953191,0.00256751253463463
"20-24","2","16.6",0.00619193115501158,0.00371390009546295
"20-24","2","16.9",0.00470506086490728,0.00468357239245994
"20-24","2","17",0.00303607897336206,0.00303268695728763
"20-24","2","17.1",0.00234651017069809,0.00234550789619763
"20-24","2","17.2",0.00724033436392095,0.00561154178203926
"20-24","2","17.3",0.0046068350943397,0.00348470473933
"20-24","2","17.4",0.00488722115749352,0.00483027271650648
"20-24","2","17.5",0.00384488220925297,0.00384723891082855
"20-24","2","17.6",0.0051847991430434,0.00366924450635584
"20-24","2","17.7",0.00300724173042582,0.0030039687486526
"20-24","2","17.9",0.00347232472531474,0.00346177072190473
"20-24","2","18",0.00199068133279531,0.0019832315593582
"20-24","2","18.1",0.00983394251558938,0.0060788769884371
"20-24","2","18.2",0.0065699705730327,0.00461581813837235
"20-24","2","18.3",0.00185052262525608,0.00185108822105119
"20-24","2","18.4",0.00194918637935956,0.00195809961104836
"20-24","2","18.5",0.00302511049787443,0.00302573651496584
"20-24","2","18.6",0.00730968188727235,0.00377902869659788
"20-24","2","18.7",0.00586851707990102,0.00430567180630585
"20-24","2","18.8",0.00525356625908639,0.00379345646077616
"20-24","2","18.9",0.00271279773643064,0.00271064473704992
"20-24","2","19",0.0170551482888603,0.010147695221168
"20-24","2","19.1",0.0163245541301655,0.00664674191364199
"20-24","2","19.2",0.0149500870014309,0.00812908214810159
"20-24","2","19.3",0.00695699756440482,0.00494372965301044
"20-24","2","19.4",0.00423362040214725,0.00303873691152086
"20-24","2","19.5",0.0213547076470426,0.00867458618692715
"20-24","2","19.6",0.0114391197155977,0.00665076935156041
